,Id,Price_main,Price_for_m2,Address,district,area,rooms,floor,build_year
2273,4208041290.0,79999,1937.0,"вулиця Освіти, 16",Солом’янський,41.3,1,21,2017.0
2274,4125743785.0,60000,1395.0,"вулиця Миколи Василенка, 23-Б",Солом’янський,43.0,2,1,1964.0
2275,4225081225.0,75000,1667.0,"Лісківська вулиця, 37",Деснянський,45.0,1,8,2021.0
2277,4179736439.0,130000,1940.0,"вулиця Миколи Гулака, 4",Оболонський,67.0,2,5,2019.0
2278,4224066634.0,49000,1327.0,"Індустріальний провулок, Будинок 1",Солом’янський,36.92,1,16,1977.0
2279,4219388770.0,254200,4097.0,"вулиця Іоанна Павла II, Будинок 2",Печерський,62.05,1,24,2025.0
2280,3925064633.0,200000,3868.0,"вулиця Хрещатик, 13",Печерський,51.7,2,3,1951.0
2283,4236155561.0,70000,1591.0,"вулиця Академіка Лебедєва, 1",Голосіївський,44.0,1,5,2016.0
2284,4060872724.0,70000,1296.0,"Дегтярівська вулиця, 28",Шевченківський,54.0,3,2,1970.0
2285,4160785738.0,65000,1008.0,"проспект Георгія Нарбута, 1-А",Дніпровський,64.5,2,6,2021.0
2286,3937118650.0,169900,2427.0,"Микільсько-Слобідська вулиця, 3-А",Дніпровський,70.0,2,7,2020.0
2287,1634174028.0,260000,1926.0,"Вишгородська вулиця, 45",Подільський,135.0,3,10,2015.0
2288,392247002.0,270000,3571.0,"вулиця Митрополита Василя Липківського, 16-Г",Солом’янський,75.6,3,19,2018.0
2289,3987501343.0,85000,1667.0,"Берестейський проспект, 17",Шевченківський,51.0,2,2,1969.0
2290,4236183706.0,89000,2225.0,"вулиця Юлії Здановської, 36-В",Голосіївський,40.0,1,9,2018.0
2291,4179920016.0,135000,1570.0,"вулиця Юлії Здановської, 50/2",Голосіївський,86.0,3,14,2014.0
2292,3915706468.0,107000,1672.0,"вулиця Софії Русової, 5-Б",Дарницький,64.0,2,17,2018.0
2293,4184486302.0,60000,2120.0,"вулиця Данила Щербаківського, 52",Шевченківський,28.3,1,12,2011.0
2294,3231956974.0,38000,1652.0,"Копилівська вулиця, 10-А",Подільський,23.0,1,9,1979.0
2295,3912311580.0,69000,2300.0,"вулиця Ісмаїла Гаспринського, 3",Дарницький,30.0,1,8,2021.0
2296,4211619787.0,68000,1308.0,"вулиця Джохара Дудаєва, 5",Солом’янський,52.0,2,2,1958.0
2298,4188545471.0,70000,1892.0,"Щекавицька вулиця, 34",Подільський,37.0,1,4,1911.0
2299,4129285089.0,100000,1724.0,"вулиця Академіка Янгеля, 4",Солом’янський,58.0,2,1,1977.0
2300,4168295717.0,115000,2674.0,"Набережно-Рибальська дорога, 27",Оболонський,43.0,1,11,2022.0
2301,3533828287.0,285000,3167.0,"Михайлівська вулиця, 24-В",Шевченківський,90.0,3,4,1917.0
2302,4211464199.0,94000,2575.0,"вулиця Івана Виговського, 44",Подільський,36.5,1,6,2022.0
2304,4086430087.0,87000,961.0,"Милославська вулиця, 4",Деснянський,90.5,3,15,2008.0
2305,3975551394.0,92000,1230.0,вулиця Михайла Максимовича,Солом’янський,74.8,2,20,2024.0
2306,4199977532.0,70000,972.0,"Полярна вулиця, 8-Г",Оболонський,72.0,3,11,1989.0
2308,4083530093.0,85000,2024.0,"вулиця Січових Стрільців, 28-А",Шевченківський,42.0,1,8,1972.0
2310,3996337996.0,95900,2880.0,"Берестейський проспект, 65-Б",Святошинський,33.3,1,14,2021.0
2311,4164564057.0,190000,1612.0,"вулиця Максима Токарева, 5",Солом’янський,117.9,3,4,2000.0
2312,4081876828.0,87000,1115.0,"вулиця Гетьмана Кирила Розумовського, 12-А",Святошинський,78.0,3,9,1971.0
2313,4052981087.0,210000,3196.0,"вулиця Антоновича, 109",Голосіївський,65.7,2,24,2021.0
2314,3984534603.0,77000,1185.0,"Відрадний проспект, 61",Солом’янський,65.0,3,11,1974.0
2315,4184694956.0,80000,1270.0,"вулиця Євгена Коновальця, 35",Печерський,63.0,3,9,1972.0
2316,4219476465.0,167000,2326.0,"вулиця Анатолія Петрицького, 21",Святошинський,71.8,2,7,2013.0
2318,4164851307.0,140000,2593.0,"проспект Любомира Гузара, 11",Солом’янський,54.0,2,9,2020.0
2319,907098121.0,99000,1456.0,"вулиця Авіаконструктора Ігоря Сікорського, 1-А",Шевченківський,68.0,2,25,2013.0
2320,4164893343.0,90000,1800.0,"проспект Любомира Гузара, 11",Солом’янський,50.0,2,9,2020.0
2321,3944486169.0,93500,1833.0,"проспект Любомира Гузара, 15а",Солом’янський,51.0,1,11,2021.0
2322,3533869222.0,92000,2000.0,"Печерський узвіз, 17",Печерський,46.0,2,5,1962.0
2323,4224549370.0,70000,1691.0,"вулиця Академіка Заболотного, 1-А",Голосіївський,41.4,1,14,2021.0
2326,783637409.0,95000,1131.0,"Васильківська вулиця, 7/7",Голосіївський,84.0,3,2,1953.0
2327,4061277966.0,57000,1267.0,"Соломʼянська вулиця, 41 к2",Солом’янський,45.0,2,4,1976.0
2328,3427191027.0,195000,2955.0,"Костанайська вулиця, 13",Голосіївський,66.0,2,8,2021.0
2329,3861676319.0,52500,911.0,"Жмеринська вулиця, 16",Святошинський,57.6,3,9,1972.0
2331,3700734943.0,52500,1458.0,"проспект Любомира Гузара, 13",Солом’янський,36.0,1,14,2020.0
2333,3295220882.0,79000,1113.0,"вулиця Авіаконструктора Антонова, 2/32 к8",Солом’янський,71.0,3,2,1933.0
2334,4219712930.0,57999,1415.0,"вулиця Ушинського, 7",Солом’янський,41.0,2,3,1961.0
2335,2037189112.0,150000,1448.0,"Золотоустівська вулиця, 2/4",Шевченківський,103.6,4,4,1898.0
2338,4160368083.0,310000,1987.0,"проспект Володимира Івасюка, 6",Оболонський,156.0,4,5,2004.0
2339,3996109880.0,138000,2060.0,"Деревлянська вулиця, 16",Шевченківський,67.0,2,2,1955.0
2341,3964493840.0,139999,1944.0,"Жилянська вулиця, 118",Шевченківський,72.0,2,11,2013.0
2342,3555923741.0,189000,3728.0,"вулиця Лисенка, 1",Шевченківський,50.7,1,3,1893.0
2343,4187955002.0,166990,2651.0,"Дніпровська набережна, 16-Д",Дарницький,63.0,2,10,2019.0
2344,4056242538.0,93000,1028.0,"Милославська вулиця, 4",Деснянський,90.5,3,19,2008.0
2345,3964421018.0,515000,2575.0,"провулок Івана Козловського, 5",Печерський,200.0,4,6,1924.0
2346,3775062965.0,360000,1475.0,"вулиця Степана Рудницького, 3-А",Голосіївський,244.0,4,16,2011.0
2347,3722820358.0,360000,3000.0,"Зарічна вулиця, 1-Г",Дарницький,120.0,4,18,2015.0
2348,3971127234.0,65000,1354.0,"вулиця Ревуцького, 54",Дарницький,48.0,1,18,2021.0
2349,3971127234.0,65000,1354.0,"вулиця Ревуцького, 54",Дарницький,48.0,1,18,2021.0
2350,3964417980.0,179000,2557.0,"Борщагівська вулиця, 152-А",Солом’янський,70.0,2,5,2012.0
2353,4208708341.0,350000,2846.0,"Кловський узвіз, 7a",Печерський,123.0,2,29,2012.0
2354,4083188715.0,112000,2196.0,"Жилянська вулиця, 68",Голосіївський,51.0,2,12,2019.0
2355,3722670219.0,63000,987.0,"Борщагівська вулиця, 139/141",Солом’янський,63.8,2,1,1971.0
2356,3909501978.0,115000,1127.0,"вулиця Ентузіастів, 7",Дніпровський,102.0,4,2,1967.0
2359,2890734930.0,925000,3807.0,"Болсуновська вулиця, 2",Печерський,243.0,4,16,2013.0
2360,3887762728.0,136000,2600.0,"Берестейський проспект, 11 к1",Шевченківський,52.3,1,23,2023.0
2361,4051601347.0,73000,1352.0,"проспект Повітряних Сил, 38",Солом’янський,54.0,2,3,1957.0
2362,4168220347.0,63000,900.0,"вулиця Симиренка, 7",Святошинський,70.0,3,8,1982.0
2364,4235139409.0,99500,1512.0,"вулиця Кадетський Гай, 6",Солом’янський,65.8,2,17,2008.0
2366,3936781048.0,109900,1263.0,"вулиця Петра Калнишевського, 7",Оболонський,87.0,3,22,2010.0
2367,3799246979.0,67500,1147.0,"Кавказька вулиця, 12",Солом’янський,58.86,2,9,1995.0
2368,3911633748.0,273000,3000.0,"вулиця Іоанна Павла II, 12",Печерський,91.0,2,22,2020.0
2369,4236805826.0,119000,2902.0,"вулиця Академіка Заболотного, Будинок 3",Голосіївський,41.0,1,30,2022.0
2370,4224588188.0,290000,1510.0,"вулиця Юлії Здановської, 52/3",Голосіївський,192.0,5,14,2008.0
2371,4248666602.0,103000,1051.0,"Урлівська вулиця, 38-А",Дарницький,98.0,3,21,2012.0
2372,4136707086.0,105000,1296.0,"Берестейський проспект, 131-А",Святошинський,81.0,2,17,2015.0
2373,2891359483.0,133000,1385.0,"вулиця Миколи Амосова, 4",Солом’янський,96.0,3,19,2004.0
2374,4191842342.0,55000,1170.0,"Олевська вулиця, 5",Святошинський,47.0,1,11,2011.0
2375,3916895757.0,139000,1675.0,"Каховська вулиця, 62-А",Дніпровський,83.0,3,24,2020.0
2376,4238424204.0,63000,1016.0,"Жмеринська вулиця, 24",Святошинський,62.0,3,7,1979.0
2377,4214943340.0,62000,925.0,"Радунська вулиця, 9",Деснянський,67.0,2,2,2003.0
2379,4136707086.0,105000,1296.0,"Берестейський проспект, 131-А",Святошинський,81.0,2,17,2015.0
2380,4191842342.0,55000,1170.0,"Олевська вулиця, 5",Святошинський,47.0,1,11,2011.0
2381,3916895757.0,139000,1675.0,"Каховська вулиця, 62-А",Дніпровський,83.0,3,24,2020.0
2382,2891359483.0,133000,1385.0,"вулиця Миколи Амосова, 4",Солом’янський,96.0,3,19,2004.0
2385,3896257237.0,312000,3759.0,"Прорізна вулиця, 12",Шевченківський,83.0,3,2,1900.0
2386,4207708736.0,158000,940.0,"вулиця Якуба Коласа, 2",Святошинський,168.0,4,9,2004.0
2387,4151691498.0,132000,2444.0,"Берестейський проспект, 11 к2",Шевченківський,54.0,1,7,2022.0
2388,3944734233.0,739946,3084.0,"вулиця Олеся Гончара, 35",Шевченківський,240.0,4,11,2007.0
2389,3958323111.0,265000,2500.0,"Бульварно-Кудрявська вулиця, 17-А",Шевченківський,106.0,4,4,2021.0
2391,4152338305.0,165000,1616.0,"Глибочицька вулиця, 73",Шевченківський,102.1,3,16,2021.0
2392,3657105489.0,399000,2057.0,"Гоголівська вулиця, 14",Шевченківський,194.0,5,13,2015.0
2393,4052538006.0,130000,2241.0,"проспект Володимира Івасюка, 4К4",Оболонський,58.0,1,12,2007.0
2394,4241884556.0,215000,3413.0,"Предславинська вулиця, 55-А",Печерський,63.0,2,18,2017.0
2396,4227739410.0,95000,2262.0,"вулиця Вільгельма Котарбінського, 24",Шевченківський,42.0,1,13,2023.0
2397,4090672093.0,72000,1507.0,"Дніпровська набережна, 17-К",Дарницький,47.78,1,9,2024.0
2398,4241764696.0,185000,1142.0,"провулок Бабієнків, 33-А",Голосіївський,162.0,4,3,2018.0
2399,3392388925.0,151000,2188.0,"Берестейський проспект, 67-Г",Святошинський,69.0,2,2,2019.0
2400,4248499520.0,60000,1714.0,"вулиця Архітектора Вербицького, 24",Дарницький,35.0,1,5,1985.0
2401,4134146153.0,73000,1978.0,"вулиця Кадетський Гай, 12",Солом’янський,36.9,1,16,2021.0
2402,4252252653.0,79000,2633.0,"вулиця Дмитра Луценка, 2-Г",Солом’янський,30.0,1,1,2022.0
2403,4184039519.0,80000,1569.0,"вулиця Драгоманова, 2-А",Дарницький,51.0,1,13,2015.0
2404,4080955339.0,103000,1338.0,"вулиця Анни Ахматової, 32/18",Дарницький,77.0,2,23,2013.0
2406,3840245930.0,142000,1578.0,"Дніпровська набережна, 15-К",Дарницький,90.0,3,23,2021.0
2407,3999214164.0,220000,1257.0,"Провіантська вулиця, 3",Шевченківський,175.0,4,15,2003.0
2410,1399573763.0,225000,2368.0,"вулиця Вʼячеслава Чорновола, 29-А",Шевченківський,95.0,3,4,2013.0
2412,4066926618.0,72900,767.0,"Підлісна вулиця, 6",Святошинський,95.0,4,10,1989.0
2413,3970540111.0,197000,1759.0,"Метрологічна вулиця, 54",Голосіївський,112.0,3,5,2017.0
